DepthAvereagedEveryMeter_mbsf_,BulkDensity,MagneticSusceptibility,NaturalGammaRay,K___,Th_ppm_,U_ppm_,Resistivity,Vp,Vs,Caliper_in_,ROP_m_hr_,Perc100Lithology,PrincLithology,PrincLithology_1m,FullLithology,Predicted,Cluster
947.5,2.64535046153846,4025.82615384615,0.0085005916666666,0.02882612,,,4.71555571428571,4.5658,1.80855,10.7089,,serpentinite,,,,serpentinite,0
948.5,2.58782115384615,3255.47975,,0.0,0.0,0.0,5.13627666666667,4.93558333333333,2.10508571428571,10.6811257142857,,serpentinite,,,,serpentinite,0
949.5,2.7214777,1877.27769230769,0.24161282,,0.07109657,0.0200200114285714,4.96881971428571,5.12535714285714,1.91221428571429,10.6670516666667,,,dunite,,,serpentinite,1
950.5,2.711473,1381.18925,,,,0.09181944,27.5227233333333,4.80258571428571,1.92438333333333,10.71486,5.2,,gabbro,,,serpentinite,1
951.5,2.80277266666667,1595.91102564103,0.883364814285714,0.0581464542857143,0.162933238571429,,16.2857961428571,5.46225,2.05317142857143,10.47816,,,gabbro,,,serpentinite,1
952.5,2.8703869,1454.04564102564,1.11478126666667,0.03719306,0.1619591,,18.9631571428571,5.6654,1.9845,10.4419857142857,,,,,,serpentinite,1
953.5,2.63233541025641,2729.705,0.233296542857143,0.0110656431428571,0.0024543067142857,0.0107778713428571,26.192415,5.05711666666667,2.14834285714286,10.5017428571429,,,,,,serpentinite,1
954.5,2.7907581,1502.75435897436,0.492375516666667,0.0268150183333333,0.0074431679666666,0.0228425613333333,3.48918314285714,5.38114285714286,2.33295,10.522465,,,dunite,,,serpentinite,1
955.5,2.83465525641026,919.093846153846,0.333966042857143,0.0075393375714285,,0.0625799771428571,11.8656406666667,5.3014,2.37418571428571,10.6507242857143,5.3,,gabbro,,,serpentinite,1
956.5,2.75146553846154,1208.07925,0.264122846714286,0.0198268418571429,0.0011026091428571,,12.0707312857143,5.19352857142857,1.92903333333333,10.61492,,gabbro,gabbro,,,serpentinite,1
957.5,2.78992985,1790.41717948718,1.11351546666667,0.0834862833333333,0.0026769793166666,,15.648937,5.41895,2.14321428571429,10.5219042857143,,,,,,serpentinite,1
962.5,2.351100175,274.481794871795,0.735828028571429,0.021483704,0.0882652748571429,0.0089633891428571,7.3761535,4.83253333333333,1.95098571428571,11.8930928571429,,gabbro,,,,serpentinite,1
963.5,,605.085641025641,0.90710205,0.0205855766666667,0.146819878333333,0.0024679016666666,9.67602642857143,5.29621428571429,2.02131666666667,11.304315,,,,,,serpentinite,1
964.5,2.42847774358974,689.51675,1.63004071428571,0.0717219214285714,0.150277444285714,0.0028684967142857,9.30547733333333,5.65515,1.92078571428571,10.5775914285714,,gabbro,gabbro,,,serpentinite,1
969.5,2.70246066666667,3827.3225,,,,0.279251212857143,27.409645,4.72643333333333,1.96514285714286,11.1565271428571,14.4,,dunite,,,serpentinite,1
970.5,2.56801455,1495.72358974359,,0.0,0.0,0.0,11.1254821428571,4.42435714285714,1.95138333333333,11.9398283333333,,,,,,serpentinite,1
971.5,2.50263807692308,1867.69923076923,,0.0,0.0,0.0,14.6866683333333,4.34933333333333,2.08991428571429,11.7914471428571,,,,,,serpentinite,1
972.5,2.41746653846154,3008.2145,,0.0,0.0,0.0,15.10873,4.18635714285714,2.13013333333333,11.5009833333333,,,,,,serpentinite,0
973.5,2.47165495,2644.54948717949,,0.0520133666666667,,,8.0771465,4.48011666666667,1.96034285714286,11.6459328571429,,,,,,serpentinite,0
976.5,3.142347725,4853.08564102564,0.272367416142857,0.0570803755,0.179157708885714,,10.9609285714286,6.14785,2.56284285714286,10.3831428571429,,gabbro,gabbronorite,,,serpentinite,1
998.5,2.9072151025641,400.123333333333,,,,0.0102032133333333,8.016749,6.35581666666667,2.43053333333333,10.4506342857143,,gabbro,gabbronorite,,,serpentinite,1
1004.5,2.64194979487179,1714.78769230769,0.204828416666667,0.006298406,0.0791257683333333,,35.4695342857143,4.8439,0.701916666666667,11.6321583333333,5.3,,gabbronorite,,,serpentinite,1
1005.5,2.75101853846154,279.63125,0.808366158571429,0.0541453271428571,0.0396483421428571,,7.5815285,5.12071666666667,1.00748571428571,10.9474285714286,,,,,,serpentinite,1
1008.5,2.70075495,843.318205128205,1.08718758571429,0.0774193714285714,0.120360227142857,,22.0662414285714,5.20681666666667,1.19951428571429,10.7025728571429,6.4,,dunite,dunite,orthopyroxene-bearing dunite,serpentinite,1
1009.5,2.61574148717949,3281.46128205128,0.51852205,0.0356149183333333,0.0343519008333333,,5.69330157142857,5.39324285714286,1.00035,10.7060933333333,,,harzburgite,,,serpentinite,1
1010.5,2.73596128205128,3403.832,,,,0.0644704642857143,5.29907166666667,5.16765,0.824171428571429,10.5918628571429,,,,,,serpentinite,1
1021.5,2.61936341025641,1044.74475,0.542965428571428,0.0183417197142857,0.135316781428571,,11.5702605,5.54018333333333,0.572428571428571,10.2436628571429,,,,,,serpentinite,1
1022.5,2.623755525,2417.94897435897,1.34287692857143,0.0328673608571429,0.172237648571429,0.0424579457142857,17.5519,5.37025714285714,0.567114285714286,10.1411951666667,6.5,gabbro,gabbro,gabbro,gabbro,serpentinite,1
1029.5,2.35141505128205,1005.2335,0.9654721,0.0618248242857143,0.0480463342857143,,17.1111411428571,4.49014285714286,0.77345,9.39315233333333,,,gabbro,,,serpentinite,0
1030.5,2.48721545,4937.4158974359,,0.0215120683333333,,0.474678483333333,4.39342183333333,4.88521666666667,0.638585714285714,9.290361,,,,,,serpentinite,0
1032.5,2.67920771794872,1386.405,0.604602266666667,0.06543101,0.435993266666667,,26.7364933333333,5.76551428571429,1.34245,9.34538214285714,,,gabbro,,,serpentinite,1
1033.5,2.49284075,3071.67974358974,,,,0.453502545714286,32.0122274285714,4.7851,1.97432857142857,9.47482371428572,,,dunite,,,serpentinite,1
1034.5,2.48267566666667,5200.83725,,0.0,0.0,0.0,8.99993342857143,4.72602857142857,1.40075,9.51856783333333,5.3,serpentinite,dunite,,,serpentinite,0
1035.5,2.473153325,5336.90487179487,,0.0,0.0,0.0,10.9859683333333,4.79513333333333,0.711042857142857,9.45425528571429,,,harzburgite,,,serpentinite,0
1036.5,2.54535317948718,2797.69923076923,0.253050966666667,,1.30603773333333,,15.2565492857143,4.76568571428572,0.521633333333333,9.40277283333333,,,,,,serpentinite,0
1037.5,2.68615125641026,3049.66625,,,0.08768459,0.136547255714286,23.362739,5.3668,0.521,9.25232471428571,,gabbro,gabbro,,,serpentinite,1
1040.5,2.59568053846154,1309.5905,0.619556928571429,0.0057769167142857,0.08922903,0.0236971267142857,18.0788571428571,5.79058333333333,0.4925,9.2222225,,,,,,serpentinite,1
1041.5,2.490738875,3131.5458974359,0.10894872,0.00737538475,0.0215433966666667,,41.3272851428571,4.85997142857143,0.6112,9.21256557142857,,,,,,serpentinite,1
1042.5,2.47688664102564,5044.9155,0.729360651428571,0.0239152944,,0.0775732122857143,8.66499283333333,4.96776666666667,0.801885714285714,9.30378914285714,,,harzburgite,,,serpentinite,0
1045.5,2.59132061538461,3374.065,1.16785835714286,,0.0591908314285714,0.176375571428571,26.0240111428571,5.13685714285714,0.751283333333333,9.27727266666667,,,,,,serpentinite,1
1046.5,2.4590161,3717.41051282051,0.606009531666667,,0.261448563333333,0.0639940185,18.0997366666667,5.00093333333333,0.952257142857143,9.33809042857143,,,gabbronorite,,,serpentinite,0
1047.5,2.54827033333333,3469.10230769231,,,,0.426458268571429,26.6345822857143,5.22287142857143,0.520628571428571,9.367694,7.2,,harzburgite,,,serpentinite,1
1048.5,2.54965392307692,4473.37225,,0.0,0.0,0.0,7.1715925,5.01698571428571,0.728166666666667,9.40162714285714,,,harzburgite,harzburgite,harzburgite,serpentinite,0
1049.5,2.44259245,4947.29666666667,,0.0,0.0,0.0,5.68359271428571,4.65216666666667,1.2461,9.63168442857143,,,,,,serpentinite,0
1050.5,2.51111141025641,4700.67675,,0.0,0.0,0.0,7.93340971428571,4.58922857142857,1.18883333333333,9.60187333333333,,,,,,serpentinite,0
1051.5,2.50189230769231,4587.52025641026,0.254319985714286,,,0.286767618571429,6.78564266666667,4.87691666666667,1.12371428571429,9.58115157142857,,,gabbro,gabbro,gabbro,serpentinite,0
1053.5,2.59393812820513,2530.82925,0.14702541,0.0539358214285714,0.173458185714286,,38.818635,5.41968333333333,1.13504285714286,9.26735271428571,4.9,,gabbro,,,serpentinite,1
1054.5,2.601275275,1282.15076923077,0.174078847142857,0.0015136085714285,0.0192483539571428,0.01970147,24.9717071428571,5.56985714285714,0.842957142857143,9.19996816666667,,gabbro,gabbro,,,serpentinite,1
1061.5,2.42300053846154,3087.28125,,0.0257379885714286,0.1433086,,,5.3655,3.2682,9.41358783333333,,,harzburgite,,,serpentinite,1
1062.5,2.478252625,4702.61025641026,,0.0,0.0,0.0,,,3.2682,9.12204871428571,5.9,,gabbronorite,gabbronorite,harzburgite,serpentinite,0
1063.5,2.47431323076923,4901.08692307692,0.142418657142857,,,1.03191671428571,,,3.2682,9.12294833333333,,,harzburgite,harzburgite,harzburgite,serpentinite,0
1064.5,2.45169994871795,4666.08675,,0.0289139716666667,,,,,3.2682,9.12078542857143,,serpentinite,,,,serpentinite,0
1065.5,2.464253275,4355.16487179487,,0.0,0.0,0.0,,,3.2682,9.123083,,,,,,serpentinite,0
1066.5,2.46353692307692,4257.07692307692,,,,0.0169600166666667,,,3.2682,9.12483633333333,,,harzburgite,,,serpentinite,0
1067.5,2.45878274358974,3778.76875,0.22644578,0.0101062598571429,,0.0461846285714286,,,3.26047142857143,9.03234171428572,5.2,,gabbro,,,serpentinite,0
1068.5,2.42059545,4773.93435897436,0.0730513416666667,,0.622875165,,,,3.1542,9.01586183333333,,,gabbro,,,serpentinite,0
1069.5,2.445481,4485.7175,,,4.292181,,,,,8.97829028571429,,serpentinite,harzburgite,harzburgite,harzburgite,serpentinite,0
50.5,,270.882820512821,17.9429757142857,,0.0786862371428571,2.35918271428571,12.6809228571429,4.52631428571429,,,,,,,,gabbro,1
115.5,2.55785202564103,432.077948717949,9.471864,0.0758196816666667,,0.8993766,14.657775,4.24264285714286,1.72345,10.6748142857143,,,gabbronorite,,,gabbro,1
116.5,2.4905532051282,284.094,9.86456128571429,0.0425302856142857,0.07622526,1.07116174285714,14.5495951428571,4.10068333333333,1.76627142857143,10.8286233333333,4.8,,gabbronorite,,,gabbro,1
117.5,2.7055311,379.065641025641,9.82456966666667,,0.104145925,1.26241533333333,17.9574342857143,4.53808571428571,2.1105,10.6739157142857,,,,,,gabbro,1
118.5,2.56883974358974,255.97325,8.35589614285714,0.040213693,0.0707554357142857,1.02897802857143,23.4180366666667,4.81345,2.10998571428571,10.5224271428571,,,,,,gabbro,1
119.5,2.62833265,266.011282051282,6.2660935,0.0383616066666667,0.035336135,0.750329733333333,35.3286628571429,5.25292857142857,2.26263333333333,10.677895,,,,,,gabbro,1
120.5,2.70584946153846,276.130512820513,7.12727028571429,0.0331167814285714,,0.838864628571429,28.0806316666667,4.53143333333333,2.20457142857143,10.75951,,gabbro,gabbro,gabbro,gabbro,gabbro,1
121.5,2.67498248717949,277.59125,6.78921285714286,0.0269508,,0.935189657142857,29.6986885714286,4.82087142857143,2.325,10.8619283333333,3.5,gabbro,gabbronorite,,,gabbro,1
122.5,2.736327875,275.748461538462,6.95813016666667,0.0175720283333333,,0.928498,28.5140116666667,4.67135,2.28205714285714,10.8235928571429,,,,,,gabbro,1
123.5,2.90967443589744,295.877948717949,6.762448,0.03310234,,0.681503642857143,29.25758,4.82525714285714,2.18928571428571,10.79625,,,,,,gabbro,1
124.5,2.38905592307692,284.22025,6.83609416666667,0.0734067566666667,,0.5253444,27.86745,4.7099,2.3387,10.6360542857143,,,,,,gabbro,1
125.5,2.815560475,287.434615384615,5.64255014285714,0.0375278847142857,,0.575898028571428,36.9242371428571,4.8911,2.11045714285714,10.6228314285714,,,gabbronorite,gabbronorite,gabbronorite,gabbro,1
126.5,2.7329012051282,248.7565,6.33891483333333,,,0.980423683333333,25.7215114285714,4.44627142857143,1.96085,10.8694366666667,4.8,serpentinite,dunite,,,gabbro,1
134.5,2.63577243589743,259.78125,5.11746628571429,0.0724116128571429,,0.433318314285714,17.9410183333333,4.18498333333333,2.11457142857143,10.8027585714286,,,,,,gabbro,1
135.5,2.40181433333333,288.64282051282,6.10331716666667,0.0743017433333333,0.032478615,0.539619766666667,26.8369444285714,5.02597142857143,1.8836,10.6813016666667,4.1,gabbro,gabbronorite,gabbronorite,gabbronorite,gabbro,1
136.5,2.665509675,320.555384615385,4.761918,0.0327667742857143,0.0591079891428571,0.432713042857143,17.42025,4.49548333333333,1.7726,10.6412657142857,,gabbro,gabbronorite,gabbronorite,gabbronorite,gabbro,1
137.5,2.668725,296.263,5.28186,,0.0202514731428571,0.730593057142857,23.7239114285714,4.34132857142857,1.81306666666667,10.6622533333333,,,,,,gabbro,1
138.5,2.7711417,293.53,5.141715,0.0003245361666666,,0.6502537,26.1419708333333,4.6303,2.2726,10.8377971428571,,,,,,gabbro,1
139.5,2.56806879487179,279.035128205128,5.41820171428571,0.04899708,,0.506760085714286,17.82495,4.4976,2.11927142857143,10.88866,,,gabbro,,,gabbro,1
140.5,2.39745651282051,260.27825,6.27442566666667,0.0028168729333333,0.0576023283333333,0.7242591,10.0269123333333,,2.27558333333333,11.2976542857143,11.8,,dunite,,,gabbro,1
150.5,2.63411928205128,273.928461538462,7.35631685714286,0.0190406905714286,0.0202150782857143,0.853435685714286,20.48788,3.96838333333333,1.66808571428571,10.7616428571429,5.3,,dunite,,,gabbro,1
151.5,2.56787658974359,497.508,8.88016016666667,,0.0279590328333333,1.10899085,36.2338342857143,4.44192857142857,1.65795,10.63341,,serpentinite,dunite,dunite,orthopyroxene-bearing dunite,gabbro,1
167.5,2.69601941025641,637.52825,8.75131533333333,0.0284640733333333,0.0236054378333333,0.891214433333333,16.9306671428571,4.229,1.73718333333333,10.58864,,,,,,gabbro,1
168.5,2.7371447,367.933333333333,2.89362728571429,0.0435233285714286,0.0247511939,0.187430825714286,19.1114483333333,4.53646666666667,1.67537142857143,10.4901942857143,,,,,,gabbro,1
169.5,2.77659307692308,314.350769230769,2.3305455,0.0789033933333333,0.110136225,0.0128524715,37.1599242857143,5.04252857142857,1.97688333333333,10.4889433333333,2.6,,olivine gabbro,,,gabbro,1
170.5,2.65123294871795,308.76075,1.68717985714286,0.0584931514285714,0.133429014285714,,20.5958133333333,4.615,2.15284285714286,10.5965871428571,,gabbro,olivine gabbro,olivine gabbro,olivine gabbro,gabbro,1
171.5,2.787704325,336.856666666667,1.51308842857143,0.0614929485714286,0.159045357142857,,50.5611528571429,,2.3254,10.632685,,,,,,gabbro,0
182.5,2.67607005128205,324.928974358974,1.12138643714286,0.0322836,,0.0316450122857143,12.5499615714286,3.92678333333333,1.82131428571429,11.4911828571429,,,,,,gabbro,1
183.5,2.74421397435897,325.10225,0.686443616666667,0.0636190666666667,,,21.5987828571429,3.9887,1.8946,10.6247466666667,,gabbro,troctolite,troctolite,troctolite,gabbro,1
184.5,2.7937138,325.202564102564,1.22830535714286,0.0811552232857143,,,28.4234066666667,4.8577,1.65252857142857,10.49054,5.2,gabbro,troctolite,troctolite,troctolite,gabbro,1
185.5,2.80723220512821,362.182051282051,1.06639998333333,0.0671257466666667,0.1272367,,27.5758257142857,5.02091428571429,2.03668333333333,10.4954483333333,,gabbro,troctolite,troctolite,troctolite,gabbro,0
186.5,2.71425182051282,343.30025,0.8887213,0.0409472042857143,0.0668089728571429,,27.01283,4.82841666666667,1.69807142857143,10.4701914285714,,,,,,gabbro,1
187.5,2.620501125,320.651538461538,1.175316,0.0169636432857143,,0.0965697614285714,18.2760412857143,4.45578571428571,1.66845714285714,10.4914583333333,,,,,,gabbro,1
188.5,2.650364,336.0395,1.23191043333333,0.0149548908333333,,0.147216001666667,30.7446173333333,4.80392857142857,2.13435,10.6591585714286,,gabbro,troctolite,troctolite,troctolite,gabbro,1
189.5,2.82240587179487,325.040256410256,1.5920348,0.0389202142857143,0.142160684285714,0.0952048357142857,21.9846028571429,4.83243333333333,2.52101428571429,10.6330233333333,6.5,gabbro,olivine gabbro,olivine gabbro,olivine gabbro,gabbro,0
190.5,2.73206835,327.952307692308,2.441211,0.0506710833333333,0.0784099333333333,0.16112095,22.5010828571429,4.83535714285714,1.96505,10.7105228571429,,,,,,gabbro,1
191.5,2.77900025641026,330.2655,1.63671471428571,0.04294192,0.0338811857142857,0.0554184587142857,31.8697433333333,5.09575,1.85407142857143,10.5077171428571,,,,,,gabbro,1
192.5,2.844262575,343.721794871795,1.39673483333333,0.0182938303333333,,0.155911816666667,35.5641071428571,5.22358571428571,1.99158333333333,10.483115,,,,,,gabbro,0
193.5,2.7734608974359,340.677692307692,0.451475228571429,0.0081396571,0.0363097311428571,0.0513272341428571,11.1224673333333,4.7038,1.92982857142857,10.6544242857143,,gabbro,olivine gabbro,olivine gabbro,olivine gabbro,gabbro,1
194.5,2.74132205128205,350.08025,0.876023985714286,,0.100807511428571,0.0506567528571428,24.2727542857143,4.55697142857143,1.91471666666667,10.706175,5.8,gabbro,olivine gabbro,,,gabbro,1
195.5,2.70117255,336.192307692308,1.29708736666667,,,0.156066331666667,14.9598883333333,4.35423333333333,2.16111428571429,10.85408,,,gabbronorite,,,gabbro,1
307.5,2.84550956410256,610.34125,0.707901027714286,,,0.0937325291428571,19.4262378333333,5.1751,2.28074285714286,10.6532757142857,,gabbro,olivine gabbro,olivine gabbro,olivine gabbro,gabbro,0
308.5,2.839119925,448.174102564102,0.319051792857143,0.0026849273714285,,0.0232788284285714,48.37215,5.61497142857143,2.2532,10.6552216666667,,,,,,gabbro,0
309.5,2.79639387179487,422.794871794872,0.49660885,0.0383465466666667,0.0367307783333333,,48.173445,5.31863333333333,2.20998333333333,10.6672542857143,,,olivine gabbro,olivine gabbro,olivine gabbro,gabbro,0
310.5,2.74757558974359,415.17625,1.62489551428571,0.07514448,0.0903863671428572,0.0245439124285714,30.7006814285714,5.16022857142857,2.52907142857143,10.6540916666667,,,olivine gabbro,olivine gabbro,olivine gabbro,gabbro,0
311.5,2.8055041,428.549487179487,0.585490111666667,0.038368684,,,30.1858314285714,5.57278571428571,2.90148333333333,10.6061357142857,4.1,gabbro,olivine gabbro,olivine gabbro,olivine gabbro,gabbro,0
312.5,2.84487897435897,495.046666666667,0.436223644,0.0425418645285714,0.0083417964714285,,103.945443333333,5.72801666666667,2.23718571428571,10.6144742857143,,gabbro,olivine gabbro,,,gabbro,0
313.5,2.82226587179487,511.8405,0.396111348333333,0.0296311186666667,0.0254383928333333,,19.9928228571429,5.12251428571429,2.24171666666667,10.70278,,gabbro,olivine gabbro,,,gabbro,0
327.5,2.43265055,452.518205128205,0.0416528833333333,0.030999995,0.0342440448333333,,11.5084153333333,4.22062857142857,1.66115,11.2575857142857,,,,,,gabbro,1
364.5,2.76691305128205,394.7175,,0.0,0.0,0.0,37.5907633333333,4.7532,2.30747142857143,10.5974142857143,,,,,,gabbro,1
365.5,2.652036425,361.052564102564,0.0408184857142857,0.0,0.0,0.0,19.5900728571429,4.26827142857143,2.18734285714286,10.6707483333333,,,,,,gabbro,1
387.5,2.6146264,485.632307692308,,0.0204032607142857,,,15.1216766666667,4.58918333333333,2.1781,10.4984657142857,,,gabbro,,,gabbro,1
496.5,2.67678284615385,369.513333333333,1.23000095,0.0736643016666667,0.071399661,,27.0082916666667,4.58691428571429,2.63511666666667,10.6481657142857,,gabbro,troctolite,troctolite,troctolite,gabbro,1
497.5,2.73196397435897,449.864,0.4042835,0.0201792197142857,0.0941107428571429,,37.5184871428571,5.41893333333333,2.31262857142857,10.72419,,gabbro,troctolite,troctolite,troctolite,gabbro,0
574.5,2.688465,730.403333333333,0.849638871428571,0.0359584742857143,0.126626787142857,,13.7245951666667,4.7188,2.13984285714286,10.5610914285714,,,,,,gabbro,1
577.5,2.62968466666667,3111.55769230769,0.276931902857143,0.0086721865714285,0.0522916585714286,0.0188590704285714,48.1017128571429,4.85324285714286,2.08754285714286,10.5965816666667,,,harzburgite,harzburgite,harzburgite,gabbro,1
585.5,2.71878902564103,1111.30717948718,0.661588533333333,0.0444837933333333,0.139205016666667,,48.2791568333333,5.11571428571428,2.55288333333333,10.4224657142857,,,,,,gabbro,0
611.5,2.68456245,379.350256410256,2.64440442857143,0.0947466328571428,0.177882214285714,0.070688695,18.5858485714286,4.78625,2.36057142857143,10.50607,7.2,,gabbro,gabbro,gabbro,gabbro,1
618.5,2.75389202564103,706.9545,0.390615142857143,0.0576942957142857,0.288840551428571,,49.7122185714286,5.07511428571429,2.61114285714286,10.549025,,,,,,gabbro,0
646.5,2.706831725,598.852307692308,2.47118183333333,0.12957776,,0.0138142846666667,28.79839,5.13665714285714,2.44111666666667,10.3972283333333,4.2,,harzburgite,,,gabbro,1
648.5,2.89317833333333,366.02175,0.362046128571429,0.0319795237142857,0.0295656228571429,,47.2770857142857,6.3771,2.92996666666667,10.4449316666667,,gabbro,gabbro,gabbro,gabbro,gabbro,0
649.5,2.935393875,367.717692307692,0.759750783333334,0.0381963866666667,0.042060401,,178.647426666667,6.17531666666667,3.39221428571429,10.4046728571429,,gabbro,olivine gabbro,,,gabbro,0
650.5,2.86548220512821,538.127179487179,0.768228928571429,0.0424437514285714,,0.0060642855714285,64.1235914285714,6.01828571428571,3.46202857142857,10.3798833333333,2.7,gabbro,gabbro,,,gabbro,0
651.5,2.81532312820513,665.43075,1.21789373333333,0.041699275,,0.04573156,60.0976533333333,5.59328571428571,2.25218333333333,10.4097471428571,,gabbro,gabbro,,,gabbro,0
652.5,2.865090375,438.904358974359,0.433904728571429,0.0103622681428571,0.0059843844285714,,41.8089857142857,6.2806,2.47947142857143,10.41163,,gabbro,gabbro,gabbro,gabbro,gabbro,0
653.5,2.83402135897436,389.10475,0.935306016666667,0.0304265683333333,,0.0504651176666667,103.558981428571,5.88318571428572,2.54731666666667,10.4231033333333,,,,,,gabbro,0
654.5,2.830114625,411.563076923077,0.850357071428572,0.0258496168571429,,0.09203571,53.6610416666667,6.12356666666667,2.13247142857143,10.4242514285714,,gabbro,diorite,,,gabbro,0
655.5,2.92352241025641,429.404358974359,0.458478307133333,0.0197651483166667,,0.0389033201833333,60.5042828571429,6.54868571428571,2.6049,10.43724,3.7,gabbro,gabbro,,,gabbro,0
656.5,2.82484230769231,433.05575,0.8270118,0.036382946,,0.028033444,110.029698333333,6.41696666666667,2.98307142857143,10.4889685714286,,gabbro,gabbro,,,gabbro,0
657.5,2.860277175,429.99641025641,1.98869714285714,0.0794899814285714,,0.0580599642857143,38.6195042857143,5.8552,3.04881428571429,10.4595116666667,,,,,,gabbro,0
658.5,2.77804364102564,696.602307692308,,0.0084986883333333,,0.0563880016666667,62.7845916666667,5.82295714285714,1.85896666666667,10.4705971428571,,,olivine gabbro,,,gabbro,0
663.5,2.66857169230769,361.937179487179,2.012316,0.107654611428571,,,22.2046516666667,4.76353333333333,2.14332857142857,10.7955742857143,,gabbro,gabbro,gabbro,gabbro,gabbro,1
666.5,2.71173751282051,588.981538461538,1.39212628571429,0.0627625614285714,0.104544554285714,0.0230404971428571,24.8722971428571,5.00038571428571,2.4127,10.6421266666667,,,harzburgite,,,gabbro,1
668.5,2.6899214,481.658974358974,1.11962457142857,0.0865368342857143,0.0449427842857143,,17.8200402857143,4.8503,2.56472857142857,11.1729742857143,,gabbro,gabbro,gabbro,gabbro,gabbro,1
685.5,2.7963858974359,441.99641025641,0.983796633333333,0.0662997933333333,,,25.8721457142857,4.93874285714286,2.70451666666667,10.579145,7.4,,gabbro,gabbro,gabbro,gabbro,0
688.5,2.72173574358974,420.88875,0.6394242,0.09889956,0.133461874285714,,12.319802,5.0116,3.06194285714286,10.7079285714286,,,olivine gabbro,,,gabbro,0
690.5,2.70928864102564,327.382564102564,1.99572783333333,0.118463983333333,0.18143355,,12.9773495,4.66878333333333,2.63056666666667,10.7276071428571,,,harzburgite,,,gabbro,1
691.5,2.721548,498.291,1.64086592857143,0.106930251428571,0.246268585714286,,22.4886228571429,5.1029,2.77504285714286,10.6350533333333,,,,,,gabbro,0
697.5,2.74880156410256,440.365897435897,2.10619683333333,0.122828205,0.0168904268333333,,11.890511,4.92313333333333,2.89835714285714,10.5117414285714,,,harzburgite,,,gabbro,1
698.5,2.781732425,373.765128205128,1.47602298571429,0.0850527785714286,,,20.6679014285714,5.2549,2.71671428571429,11.0967816666667,6.4,gabbro,gabbro,,,gabbro,0
724.5,2.75572105128205,353.904,1.24212745,0.0399278233333333,0.161787983333333,,19.7585133333333,5.83355714285714,2.8073,10.4993528571429,,,gabbro,gabbro,gabbro,gabbro,0
725.5,2.849603175,383.394102564102,0.902221328571429,0.0304646414285714,0.215860098571429,,50.4034671428571,5.63583333333333,2.8592,10.5414771428571,,,,,,gabbro,0
726.5,2.73592723076923,588.7615,0.369112333333333,0.0044780162666666,0.213622688333333,,15.6713442857143,5.03991428571429,2.7301,10.5325233333333,,,gabbro,,,gabbro,0
736.5,2.80495141025641,1107.94307692308,,0.0,0.0,0.0,57.38708,5.2669,2.96842857142857,10.6045928571429,,,harzburgite,harzburgite,harzburgite,gabbro,0
738.5,2.843225575,814.155128205128,,0.0,0.0,0.0,49.047005,5.5697,2.7431,10.7268642857143,4.1,serpentinite,harzburgite,harzburgite,harzburgite,gabbro,0
745.5,2.83029238461538,361.54025,2.02186628571429,0.107847242857143,0.108928965714286,,32.50086,5.53473333333333,2.06752857142857,10.6819342857143,,,,,,gabbro,0
746.5,2.7831776,342.536153846154,2.23596385714286,0.1483272,0.03125979,,18.5128171428571,5.20714285714286,2.54804285714286,11.04195,,gabbro,gabbro,gabbro,gabbro,gabbro,0
747.5,2.6592657948718,638.953076923077,2.08625716666667,0.153453328333333,0.0027056193,,10.0592221666667,4.8441,2.42701666666667,10.9296971428571,,gabbro,gabbro,gabbro,olivine-bearing gabbro,gabbro,1
756.5,2.91190476923077,325.86775,0.78077405,0.01020394835,,0.0867693616666667,81.75386,5.34247142857143,2.00926666666667,10.4683771428571,,,olivine gabbro,,,gabbro,0
757.5,2.7773965,342.494102564103,1.19028645714286,0.0016605061428571,0.0208199231428571,0.136708828571429,76.8746485714286,5.54648333333333,1.99894285714286,10.5005085714286,4.1,gabbro,olivine gabbro,olivine gabbro,olivine gabbro,gabbro,0
762.5,2.74553905,628.003333333333,0.624867071428571,0.0260895261428571,0.0668586014285714,0.0098047537142857,11.1795705714286,5.1363,2.30694285714286,10.6075533333333,6.5,serpentinite,harzburgite,harzburgite,harzburgite,gabbro,0
763.5,2.66346758974359,346.71358974359,0.817685033333333,0.0205001241666667,,0.062834205,31.9596133333333,5.65488333333333,1.98091666666667,10.59105,,,gabbro,gabbro,olivine-bearing gabbro,gabbro,0
808.5,2.84506465,781.930769230769,1.21424863333333,0.0578893566666667,,0.0040239531666666,53.0649071428571,5.56431428571429,2.3935,10.4446033333333,,,,,,gabbro,0
809.5,2.81326082051282,675.58358974359,2.13803514285714,0.108353734285714,,,27.938185,4.96095,2.39357142857143,10.4793757142857,,gabbro,gabbro,gabbro,oxide gabbro,gabbro,0
810.5,2.7981188974359,482.32775,0.8414292,0.0534253098571429,0.0185766342857143,,13.7074542857143,5.08872857142857,2.73931666666667,10.5253783333333,6.5,gabbro,gabbro,gabbro,gabbro,gabbro,0
842.5,2.86568769230769,604.45975,1.3621383,0.0475698128571429,0.0732417285714286,0.0504232,20.8976355714286,5.80427142857143,1.81313333333333,10.43888,,,,,,gabbro,0
843.5,3.028244775,5614.61487179487,1.07658781666667,0.0876706016666667,0.246088305,,48.1943783333333,6.00535,2.72132857142857,10.4481442857143,,gabbro,gabbro,,,gabbro,0
